0.0,4.204831679999999,2.8700000000000006,2.282,
1.0,3.547633997537279,2.77256,2.5279519999999995,
2.0,3.0050241816801817,2.64002816,2.7253022719999995,
3.0,2.5454093316551623,2.5173814937600003,2.9064804177919994,
4.0,2.156092023259781,2.40449267265536,3.073221318336511,
5.0,1.8263203308609066,2.3005948480952734,3.2266818359467697,
6.0,1.5469868238151807,2.2049720833309387,3.3679198114621305,
7.0,1.3103770420874996,2.116965304185187,3.497908725090921,
8.0,1.1099564430647835,2.0359679267173694,3.6175445214000472,
9.0,0.9401899345995717,1.961421679027191,3.727651786389135,
10.0,0.7963890102584446,1.8928127534247206,3.8289894309520696,
11.0,0.6745822650511006,1.8296682650275466,3.9222559216471335,
12.0,0.5714057156235698,1.771552992416468,4.008094094856007,
13.0,0.48400989584650683,1.7180663778854173,4.087095587513504,
14.0,0.40998116202197005,1.6688397666099533,4.159804914946713,
15.0,0.34727503436456447,1.6235338657053662,4.2267232239299295,
16.0,0.2941597338232008,1.5818364056610394,4.288311746823181,
17.0,0.24916835487833738,1.5434599880325754,4.344994980601906,
18.0,0.21105835345259027,1.508140104556972,4.3971636126891305,
19.0,0.17877723109689814,1.475633314037657,4.4451772137563585,
20.0,0.1514334677393059,1.4457155644336261,4.489366716053228,
21.0,0.12827190023500265,1.418180648587732,4.5300366943477295,
22.0,0.10865286673764663,1.392838782950273,4.567467465198308,
23.0,0.09203454091410807,1.3695152995017925,4.60191701902701,
24.0,0.07795796811991358,1.3480494418591935,4.633622798310425,
25.0,0.06603439027372629,1.3282932572673796,4.662803334144569,
26.0,0.05593450937709783,1.3101105768394947,4.689659752463647,
27.0,0.04737939316601031,1.2933760770171168,4.714377160294291,
28.0,0.04013277173212344,1.2779744157815327,4.73712592159998,
29.0,0.03399451236657418,1.2637994376624682,4.758062831509344,
30.0,0.028795092418602525,1.2507534420648159,4.777332197021706,
31.0,0.024390917523827885,1.238746509870328,4.795066831638582,
32.0,0.020660355903905383,1.2276958836728937,4.8113889707766,
33.0,0.017500379215297568,1.2175253973756959,4.826411114271303,
34.0,0.014823717176204523,1.2081649512187613,4.840236801778756,
35.0,0.012556447389895265,1.1995500286185505,4.852961326419409,
36.0,0.010635953801675074,1.1916212514894131,4.864672391582953,
37.0,0.009009197407413218,1.1843239709819835,4.875450715421205,
38.0,0.007631251455131267,1.1776078908176888,4.885370587195453,
39.0,0.0064640606857525535,1.171426720623216,4.894500379312879,
40.0,0.0054753903464936846,1.1657378568755556,4.90290301858124,
41.0,0.00463793595139888,1.1605020892585458,4.9106364199299355,
42.0,0.003928569202934228,1.1556833304069907,4.9177538855868494,
43.0,0.003327699248970471,1.1512483671756204,4.9243044724623,
44.0,0.002818731634745745,1.14716663171852,4.930333330272262,
45.0,0.0023876100074772936,1.1434099908012059,4.93588201273138,
46.0,0.0020224279167036945,1.1399525518931821,4.940988763960651,
47.0,0.0017130999893002344,1.136770484704481,4.945688782083837,
48.0,0.0014510833978813456,1.1338418569361326,4.950014461829438,
49.0,0.0012291419302774861,1.1311464831124756,4.953995617810347,
50.0,0.001041146144302967,1.1286657854533968,4.957659690020141,
51.0,8.819040886126711E-4,1.1263826658275595,4.961031932962383,
52.0,7.470179146006846E-4,1.1242813879040667,4.9641355897165,
53.0,6.327624193376861E-4,1.1223474686902897,4.966992052139986,
54.0,5.359821652203729E-4,1.1205675787082925,4.969621008311109,
55.0,4.540043350472916E-4,1.1189294501218219,4.972040578228382,
56.0,3.8456491580645655E-4,1.1174217921806258,4.9742674387020855,
57.0,3.2574617256423484E-4,1.1160342133993115,4.976316938298663,
58.0,2.759236856480496E-4,1.1147571499343547,4.978203203130239,
59.0,2.3372148842850927E-4,1.113581799665606,4.979939234218403,
60.0,1.9797406672406867E-4,1.1125000615279526,4.981536997103349,
61.0,1.6769417035118335E-4,1.111504479674979,4.9830075043159905,
62.0,1.4204554785940198E-4,1.1105881920897775,4.9843608912814785,
63.0,1.203198514559238E-4,1.109744883288712,4.985606486177313,
64.0,1.0191707429439622E-4,1.108968740792142,4.986752874227512,
65.0,8.632897985694278E-5,1.1082544150620877,4.987807956875998,
66.0,7.312506579233832E-5,1.107596982630707,4.988779006247058,
67.0,6.194067456832109E-5,1.1069919121654475,4.989672715268232,
68.0,5.246692258539885E-5,1.1064350332369768,4.990495243801107,
69.0,4.44421696206428E-5,1.1059225075746277,4.991252261097974,
70.0,3.764479300982524E-5,1.1054508026112393,4.991948984876967,
71.0,3.188706700976452E-5,1.1050166671350454,4.992590217285031,
72.0,2.7009978304822974E-5,1.1046171088808008,4.993180377996561,
73.0,2.2878834475547226E-5,1.1042493739056845,4.993723534675876,
74.0,1.9379544146688285E-5,1.1039109276078374,4.99422343101347,
75.0,1.641546608219923E-5,1.1035994372566935,4.994683512529275,
76.0,1.390474020730934E-5,1.1033127559147125,4.995106950320808,
77.0,1.1778026847644028E-5,1.1030489076396746,4.995496662919854,
78.0,9.97659174897249E-6,1.1028060738655636,4.995855336408364,
79.0,8.450683990888795E-6,1.1025825808681562,4.996185442932183,
80.0,7.158161996677363E-6,1.1023768882289298,4.996489257740243,
81.0,6.063329693307456E-6,1.1021875782177768,4.9967688748666435,
82.0,5.135950679348031E-6,1.1020133460213428,4.997026221563719,
83.0,4.3504131747621785E-6,1.1018529907496406,4.997263071585562,
84.0,3.685022690590044E-6,1.101705407158956,4.997481057413568,
